PartitionKey,RowKey,Timestamp,tweetText,Score,Prob,0.695411405,timeOfTweet
Ben Carson,7.03958E+17,2/28/2016 3:06:13 PM +00:00,RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/QuAcaGjKl0,1,0.735898674,58.22059867,
Ben Carson,7.03958E+17,2/28/2016 3:06:13 PM +00:00,RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/QuAcaGjKl0,1,0.735898674,58.22059867,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/QuAcaGjKl0,1,0.735898674,58.22059867,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/QuAcaGjKl0,1,0.735898674,58.22059867,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,#BenCarson on #Trump getting #elected: #voters not 'that dense' https://t.co/rGWDHBxa0E,1,0.69135505,-5.833030001,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @guardian: Ben Carson on Trump getting elected: voters not 'that dense' https://t.co/mqI2HPxenn,1,0.708456516,18.75883969,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/QuAcaGjKl0,1,0.735898674,58.22059867,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @svvave: obama woulda knew RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/GCB…,1,0.758947074,91.36414608,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/QuAcaGjKl0,1,0.735898674,58.22059867,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/QuAcaGjKl0,1,0.735898674,58.22059867,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @guardian: Ben Carson on Trump getting elected: voters not 'that dense' https://t.co/mqI2HPxenn,1,0.708456516,18.75883969,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @WARROOM4TRUTH: @realBenCarson is in it to win it #LyingMedia @FOXnews @CBSnews @ABC @CNN can not destroy Carson. #truthmatters https://…,1,0.699262321,5.53760805,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @svvave: obama woulda knew RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/GCB…,1,0.758947074,91.36414608,
Ben Carson,7.03959E+17,2/28/2016 3:06:12 PM +00:00,RT @svvave: obama woulda knew RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/GCB…,1,0.758947074,91.36414608,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,"RT @B_MoreRob: As black people we ALL can &amp; must do better, but being black putting down other black people won't get your dumbass anywhere…",1,0.686993897,-12.10435747,
Ben Carson,7.03959E+17,2/28/2016 3:06:14 PM +00:00,"RT @cafedotcom: Ben Carson always sounds as if he's amazed that someone is listening to him, which makes a lot of sense.",1,0.705880046,15.05388122,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @guardian: Ben Carson on Trump getting elected: voters not 'that dense' https://t.co/mqI2HPxenn,1,0.708456516,18.75883969,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @realHamOnWry: Ben Carson talking about fruit salad is what happens when you've been at 3 GOP Debates too many.,1,0.667780042,-39.73383712,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,"RT @historicalenemy: Ben Carson || literally tried to hit his own mother in the head with a hammer, tried to stab someone, transphobic http…",1,0.678665578,-24.08046044,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,Ben Carson sounding outright intelligent in his answer here. Wish we saw more of this from him. https://t.co/e317QRPByM,1,0.769342124,106.3122041,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/QuAcaGjKl0,1,0.735898674,58.22059867,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,@DanMartin_cards @bcwilliams92 CRUZ WON IN IOWA WITH LIES ABOUT BEN CARSON. Lawyers are trained twist facts ... legal lies.,1,0.641904593,-76.94267348,
Ben Carson,7.03959E+17,2/28/2016 3:06:11 PM +00:00,RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/QuAcaGjKl0,1,0.735898674,58.22059867,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @ForeverKunle: Ben Carson could have took all the black votes by force simply by answering this right smh I'm so disappointed https://t.…,1,0.73103416,51.22543892,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @daviddoel: Ben Carson sounding outright intelligent in his answer here. Wish we saw more of this from him. https://t.co/e317QRPByM,1,0.783475816,126.6364204,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,@LauritaElise @FoxNewsSunday @FoxNews @marcorubio @realDonaldTrump Ben Carson will never be Pres. Wrong color and party.@RealBenCarson,1,0.644241154,-73.58270316,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,"RT @mobucksZ: I HATE BEN CARSON RT @seanseaevans: ""If Young Metro don't trust you..."" https://t.co/tsHjmqaVAr",1,0.700272262,6.989901029,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @guardian: Ben Carson on Trump getting elected: voters not 'that dense' https://t.co/mqI2HPxenn,1,0.708456516,18.75883969,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,@politico Ben Carson is the only option on both sides with any sense or dignity . I wish the American voters would just see that #ben2016,1,0.689420879,-8.614363049,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @ashliesoul: Wait what ??? Don't do Ben Carson like that lmao 😅 https://t.co/chvZqajYVe,1,0.677925169,-25.14516673,
Ben Carson,7.03959E+17,2/28/2016 3:06:12 PM +00:00,RT @svvave: obama woulda knew RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/GCB…,1,0.758947074,91.36414608,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,"RT @HIGHQUEENBEY: ""If young metro doesn't trust you than you either need to become honest or be able to explain the reason for their doubts…",1,0.650052309,-65.22627588,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,"If only Ben Carson was there, he'd have rushed him.  https://t.co/eUExTf25ce",1,0.675946295,-27.99078329,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/QuAcaGjKl0,1,0.735898674,58.22059867,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @CSWrite2Inspire: Here's Dr. Ben Carson's #FruitSaladOfLife recipe...it's no wonder he's had such a blessed life. #SuperTuesday #ccot ht…,1,0.646570861,-70.23258965,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/QuAcaGjKl0,1,0.735898674,58.22059867,
Ben Carson,7.03959E+17,2/28/2016 3:06:13 PM +00:00,RT @guardian: Ben Carson on Trump getting elected: voters not 'that dense' https://t.co/mqI2HPxenn,1,0.708456516,18.75883969,
Ben Carson,7.0397E+17,2/28/2016 3:57:18 PM +00:00,RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/QuAcaGjKl0,1,0.735898674,58.22059867,
Ben Carson,7.0397E+17,2/28/2016 3:57:18 PM +00:00,RT @KofieSpeaks: Ben Carson had a chance to win the election in one question. https://t.co/xodIWRyV7I,1,0.738091052,61.37323325,
Ben Carson,7.0397E+17,2/28/2016 3:57:17 PM +00:00,RT @svvave: obama woulda knew RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/GCB…,1,0.758947074,91.36414608,
Ben Carson,7.0397E+17,2/28/2016 3:57:18 PM +00:00,"RT @ochocinco: Ben Carson wants some action 😂😂😂😂😂😂 ""somebody attack me please""",1,0.662679374,-47.06858521,
Ben Carson,7.0397E+17,2/28/2016 3:57:21 PM +00:00,RT @KofieSpeaks: Ben Carson had a chance to win the election in one question. https://t.co/xodIWRyV7I,1,0.738091052,61.37323325,
Ben Carson,7.0397E+17,2/28/2016 3:57:19 PM +00:00,RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/QuAcaGjKl0,1,0.735898674,58.22059867,
Ben Carson,7.0397E+17,2/28/2016 3:57:19 PM +00:00,"RT @EricWolfson: Ben Carson's #FruitSalad comment makes a lot more sense in hindsight.  Wait, no it doesn't.  #p2 https://t.co/B8XVbXR7dl",1,0.712412059,24.44690147,
Ben Carson,7.0397E+17,2/28/2016 3:57:18 PM +00:00,RT @_jakegilliam: @CasteelAnna u know that's Ben Carson doing that lol,1,0.689420938,-8.614277337,
Ben Carson,7.0397E+17,2/28/2016 3:57:21 PM +00:00,RT @MikeElChingon: Ben Carson is out of touch with this generation 😂😂 https://t.co/ZQ2QZRZmcb,1,0.752684891,82.35914107,
Ben Carson,7.0397E+17,2/28/2016 3:57:17 PM +00:00,RT @KofieSpeaks: Ben Carson had a chance to win the election in one question. https://t.co/xodIWRyV7I,1,0.738091052,61.37323325,
Ben Carson,7.0397E+17,2/28/2016 3:57:20 PM +00:00,RT @TheDiLLon1: If Young Metro don't trust you imma...try to stab you but the belt you're wearing will break the knife. - Ben Carson,1,0.658558607,-52.99423884,
Ben Carson,7.0397E+17,2/28/2016 3:57:19 PM +00:00,"RT @FoxNewsInsider: .@RealBenCarson: I've Been Offered Money, Political Support to Drop Out @MariaBartiromo https://t.co/sToE3PIt2e https:/…",1,0.734136283,55.68628571,
Ben Carson,7.0397E+17,2/28/2016 3:57:17 PM +00:00,"@goBEYgo @BuzzFeed I support a black man for president Ben Carson, but not because he is black. It's because he's a man with morales.",1,0.601228356,-135.4350074,
Ben Carson,7.0397E+17,2/28/2016 3:57:20 PM +00:00,"RT @mitchellvii: I think Ben Carson is staying in the race to matter as long as possible, simple as that.",1,0.699262321,5.53760805,
Ben Carson,7.0397E+17,2/28/2016 3:57:19 PM +00:00,When you're only going to see Ben Carson tomorrow to get out of school @RealBenCarson #kycaucus,1,0.677245617,-26.12236174,
Ben Carson,7.0397E+17,2/28/2016 3:57:18 PM +00:00,In Ben Carson's mind there's a tiny genius standing behind a mile-high wall of stupid.,1,0.671969652,-33.70918689,
Ben Carson,7.0397E+17,2/28/2016 3:57:17 PM +00:00,"RT @FoxNewsInsider: .@RealBenCarson: I've Been Offered Money, Political Support to Drop Out @MariaBartiromo https://t.co/sToE3PIt2e https:/…",1,0.734136283,55.68628571,
Ben Carson,7.0397E+17,2/28/2016 3:57:17 PM +00:00,RT @KofieSpeaks: Ben Carson had a chance to win the election in one question. https://t.co/xodIWRyV7I,1,0.738091052,61.37323325,
Ben Carson,7.0397E+17,2/28/2016 3:57:19 PM +00:00,"RT @FoxNewsInsider: .@RealBenCarson: I've Been Offered Money, Political Support to Drop Out @MariaBartiromo https://t.co/sToE3PIt2e https:/…",1,0.734136283,55.68628571,
Ben Carson,7.0397E+17,2/28/2016 3:57:21 PM +00:00,@Chreez_610 ben carson 2016 baby,1,0.662679374,-47.06858521,
Ben Carson,7.0397E+17,2/28/2016 3:57:18 PM +00:00,RT @guardian: Ben Carson on Trump getting elected: voters not 'that dense' https://t.co/mqI2HPxenn,1,0.708456516,18.75883969,
Ben Carson,7.0397E+17,2/28/2016 3:57:18 PM +00:00,"RT @FoxNewsInsider: .@RealBenCarson: I've Been Offered Money, Political Support to Drop Out @MariaBartiromo https://t.co/sToE3PIt2e https:/…",1,0.734136283,55.68628571,
Ben Carson,7.0397E+17,2/28/2016 3:57:20 PM +00:00,RT @KofieSpeaks: Ben Carson had a chance to win the election in one question. https://t.co/xodIWRyV7I,1,0.738091052,61.37323325,
Ben Carson,7.0397E+17,2/28/2016 3:57:20 PM +00:00,"Watching Ben Carson's response to ""If Young Metro don't trust you"" is so cringy",1,0.650502443,-64.57898382,
Ben Carson,7.0397E+17,2/28/2016 3:57:18 PM +00:00,RT @KofieSpeaks: Ben Carson had a chance to win the election in one question. https://t.co/xodIWRyV7I,1,0.738091052,61.37323325,
Ben Carson,7.0397E+17,2/28/2016 3:57:19 PM +00:00,"@RealBenCarson Philippians 4:6 Great verse! God bless you, Dr. Ben Carson!",1,0.663248003,-46.25089901,
Ben Carson,7.0397E+17,2/28/2016 3:57:21 PM +00:00,RT @svvave: obama woulda knew RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/GCB…,1,0.758947074,91.36414608,
Ben Carson,7.03971E+17,2/28/2016 3:57:18 PM +00:00,RT @rorysynoground: DR. BEN CARSON OFFERS VISION FOR A BETTER AMERICA AT GOP PRESIDENTIAL DEBATE IN HOUSTON https://t.co/a2OqzwxINE,1,0.669221342,-37.66125116,
Ben Carson,7.03971E+17,2/28/2016 3:57:21 PM +00:00,RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/QuAcaGjKl0,1,0.735898674,58.22059867,
Ben Carson,7.03971E+17,2/28/2016 3:57:19 PM +00:00,RT @KofieSpeaks: Ben Carson had a chance to win the election in one question. https://t.co/xodIWRyV7I,1,0.738091052,61.37323325,
Ben Carson,7.03971E+17,2/28/2016 3:57:20 PM +00:00,"RT @historicalenemy: Ben Carson || literally tried to hit his own mother in the head with a hammer, tried to stab someone, transphobic http…",1,0.678665578,-24.08046044,
Ben Carson,7.03971E+17,2/28/2016 3:57:19 PM +00:00,I'm almost at 100 followers. That's more votes than Ben Carson and Kasich got combined in Nevada.,1,0.678418875,-24.43521969,
Ben Carson,7.03971E+17,2/28/2016 3:57:17 PM +00:00,RT @ComplexMag: We couldn't pass up on our chance to ask Ben Carson this important question. https://t.co/QuAcaGjKl0,1,0.735898674,58.22059867,
Ben Carson,7.03971E+17,2/28/2016 3:57:19 PM +00:00,"RT @FoxNewsInsider: .@RealBenCarson: I've Been Offered Money, Political Support to Drop Out @MariaBartiromo https://t.co/sToE3PIt2e https:/…",1,0.734136283,55.68628571,
